id,Age
74537,20.431049844431126
74538,36.625308836353426
74539,31.257678781882838
74540,36.022410208759865
74541,49.62921464071515
74542,51.64450650713633
74543,45.71784977199655
74544,53.27854427187313
74545,26.21826765713663
74546,69.87318893085325
74547,47.23870793694795
74548,67.57262614545772
74549,21.918746143282906
74550,84.84285966334684
74551,43.940445913896944
74552,38.68139504823219
74553,43.05961809633814
74554,51.76009170070182
74555,37.50975769178683
74556,32.62519931096703
74557,49.15687440823205
74558,38.71119758724761
74559,54.08920224530782
74560,43.77823980316572
74561,64.69113075142185
74562,10.664539557250109
74563,50.35241128072999
74564,45.5672899882004
74565,33.775379161162846
74566,30.635260631119518
74567,60.7724348084882
74568,11.559981854714877
74569,73.29928506825821
74570,51.21625043052914
74571,6.73784675248149
74572,14.487449316987536
74573,59.96146559361626
74574,58.72751372640705
74575,18.04161976115549
74576,23.694564032679054
74577,27.329535956640548
74578,17.7292072825013
74579,61.94042336547261
74580,43.74281074265986
74581,50.93638523307754
74582,9.621186583162906
74583,47.05808252997416
74584,47.31353042527941
74585,73.59085328392237
74586,6.268370066729912
74587,12.607558622394194
74588,33.00965746268205
74589,29.175652678815208
74590,65.64745007522433
74591,35.820333474996765
74592,72.10851097668696
74593,8.702182508179146
74594,41.47592467640723
74595,62.72644177531344
74596,47.21223148870841
74597,26.35940740139643
74598,10.063810498945557
74599,27.296163882704324
74600,14.60113770076864
74601,20.108575096950503
74602,38.57659898304494
74603,9.853394239913289
74604,58.49843862421871
74605,12.085504687795975
74606,28.434545960048705
74607,62.04020245026452
74608,36.10143120824486
74609,13.96896415107247
74610,49.60305764247957
74611,29.343190257149327
74612,66.35008445720857
74613,46.46187776353431
74614,24.901760737545057
74615,35.94547474927647
74616,17.552946076364105
74617,46.22883274543034
74618,15.509929198291957
74619,31.620706708173213
74620,38.6206471907418
74621,12.741609065851314
74622,32.433903820910245
74623,21.555806585341184
74624,39.61501117694124
74625,42.32638299686447
74626,57.141934165570035
74627,35.89946480248942
74628,35.054404128822505
74629,56.38804751048953
74630,86.78762922330243
74631,63.915180870784496
74632,30.404955600522282
74633,64.91711471181955
74634,31.070687183037307
74635,48.6075618897807
74636,53.53954683465628
74637,23.91964279040342
74638,19.272565973055624
74639,34.90138745194153
74640,26.36953788391448
74641,22.15604773044926
74642,32.225932731556185
74643,51.35505388076995
74644,49.82815349488011
74645,6.354645144563479
74646,33.370218274322234
74647,49.40839175142624
74648,62.97581614229983
74649,11.575717636448498
74650,58.81277000456285
74651,32.367482288654635
74652,60.118742027270656
74653,11.035010837091274
74654,61.504805246692854
74655,66.30796006406226
74656,32.941371981304535
74657,32.777028903085814
74658,51.80634292352799
74659,48.50069947055043
74660,38.623389981565275
74661,62.32329938483697
74662,22.171612378373162
74663,43.9425567938396
74664,47.05817113789098
74665,64.91330387359648
74666,50.04425491545111
74667,31.303776031515397
74668,58.4791312015236
74669,41.15750651696268
74670,55.1574197144651
74671,40.44056724135982
74672,32.78376358907323
74673,49.266255062975816
74674,36.919402266063855
74675,53.36885385166091
74676,43.243823095122806
74677,37.49350201769198
74678,44.9816401091675
74679,40.32207703584309
74680,40.98555519113748
74681,37.47986378717732
74682,44.146790428345234
74683,17.362163660888424
74684,15.711407865364361
74685,13.288472293116158
74686,12.613159057119653
74687,33.75979949016038
74688,37.289395688147835
74689,38.07224181406455
74690,31.095223835800837
74691,33.82895270443859
74692,24.587031604159886
74693,22.30053197392363
74694,53.8579309951009
74695,52.93010532204042
74696,11.688199269372369
74697,31.572792010504028
74698,20.89547014848172
74699,42.48862635917843
74700,29.839851270403475
74701,40.51529284575561
74702,61.41115391447632
74703,16.41498538236342
74704,43.452207293769284
74705,10.051803167036734
74706,13.56455572804142
74707,10.963222636198173
74708,60.34106492217208
74709,50.48712391569055
74710,23.286169756453635
74711,57.93482285062133
74712,64.80727580553128
74713,23.510316055943207
74714,26.619988447560306
74715,46.49897870641345
74716,26.227979960914308
74717,31.58947640308634
74718,45.736618795973484
74719,45.322026490797256
74720,32.094848293932635
74721,44.40289683622963
74722,70.29984018847408
74723,48.52811506023774
74724,65.69009581163122
74725,74.28412966584791
74726,53.93503986579977
74727,30.477035263318026
74728,57.702741682017
74729,51.934665958039425
74730,36.773754123903075
74731,38.4649495569779
74732,52.212499955834474
74733,48.06394687441212
74734,22.300535056322364
74735,65.69587219227915
74736,26.371155311336835
74737,54.760081573133085
74738,24.252236652246946
74739,58.417006152868396
74740,30.442792703909458
74741,34.49627964439967
74742,55.87947499986285
74743,55.658456193976534
74744,33.924313095950644
74745,32.71344965816648
74746,55.9661724801728
74747,43.59836737981788
74748,45.10136525805401
74749,46.295207490007705
74750,26.809988865949315
74751,46.28336670427136
74752,25.43443041022751
74753,20.029745609399352
74754,63.73334705116865
74755,52.25356490906337
74756,18.09819386208607
74757,43.775595523809635
74758,51.52027455642376
74759,26.737156539567472
74760,69.5027586717341
74761,37.93300128022931
74762,19.00374940878298
74763,79.05710260430949
74764,30.69335773106931
74765,32.59670991951598
74766,47.66430136490143
74767,17.129174526303775
74768,39.304115629081394
74769,37.91747240593616
74770,36.0603544322815
74771,60.12000095183268
74772,59.06452767934073
74773,39.31013894658133
74774,56.23009335886976
74775,56.56460520286588
74776,42.605777454672875
74777,17.524682681062558
74778,14.528947182256555
74779,45.66957716333333
74780,57.449371905461085
74781,39.305010425484134
74782,32.61590583083385
74783,64.44899247364404
74784,35.31615106162584
74785,67.19886291885162
74786,59.03815514195511
74787,57.434577620982054
74788,13.700151901431912
74789,8.738034073360138
74790,37.97246333756723
74791,66.64041623943092
74792,12.589468047194107
74793,22.096116239573963
74794,60.971393535221594
74795,67.70719455094469
74796,63.7720329252394
74797,32.173323133586386
74798,81.66267577849936
74799,59.28219595293843
74800,80.43606151421673
74801,33.575736810044894
74802,65.2296024599438
74803,56.20185715016504
74804,44.09095162266259
74805,36.75665641374148
74806,9.353371041906609
74807,10.527006212645183
74808,15.60621385925047
74809,83.09963639364847
74810,15.316396477831272
74811,53.68582870629642
74812,58.05340898900154
74813,63.693617944337106
74814,44.431954272053034
74815,36.87666758356913
74816,60.043095460391044
74817,81.22873602343522
74818,32.38963377153975
74819,24.71573098884629
74820,61.60539711110956
74821,60.44866295563754
74822,43.04870379138768
74823,27.763132922916988
74824,55.361529160054985
74825,21.458226290884372
74826,41.03212998775458
74827,55.43626985987899
74828,42.9342453055835
74829,48.3729781404021
74830,41.59887967829364
74831,27.357593956071707
74832,28.053660779930166
74833,101.30935927187464
74834,60.5788346975219
74835,30.704291594195563
74836,39.88463047452086
74837,73.7399412074085
74838,28.896027100611693
74839,24.289453113004875
74840,41.59426539301456
74841,31.040214427647765
74842,59.43614134838596
74843,38.37518935909889
74844,34.46803836849237
74845,47.298841143881255
74846,42.390202750665864
74847,38.11160628336378
74848,43.84591348388632
74849,46.51286057997474
74850,16.317611685681992
74851,33.049193905304456
74852,58.72745759438695
74853,9.436098252395944
74854,69.97862991616005
74855,59.06254964863356
74856,57.01446407723945
74857,69.93540310491129
74858,47.82277873756022
74859,32.76606648361518
74860,30.219914536203564
74861,59.988355644227966
74862,55.23457323151489
74863,29.299089589726155
74864,71.6313888600961
74865,37.5514669588214
74866,53.32158379551642
74867,55.81838808964838
74868,42.997566771992254
74869,43.09463516819051
74870,58.154673296380196
74871,39.63153269556799
74872,62.77010775876509
74873,73.35989389283802
74874,78.69899309702431
74875,90.36351297754958
74876,40.37692170763496
74877,49.004186527157074
74878,20.801570489372605
74879,25.20126206068557
74880,47.37515302885362
74881,54.080459012573826
74882,34.770710954903514
74883,54.7736725816153
74884,19.863091597917148
74885,66.40098493613213
74886,39.14804901885413
74887,10.269264625138078
74888,38.18975620776944
74889,28.064160408899674
74890,32.255415247073486
74891,55.31032020411578
74892,45.408745893017795
74893,40.13256308414671
74894,72.7750643144808
74895,34.403907521304895
74896,37.72803611681611
74897,45.14874612449651
74898,47.98433011785666
74899,60.11426388133365
74900,59.813848359176575
74901,22.160810125985062
74902,14.031939201565038
74903,49.22155550063883
74904,50.46102425744815
74905,35.35032814155409
74906,48.0716598857276
74907,11.852278781604994
74908,48.345859451946666
74909,36.70290522375359
74910,56.796055585142796
74911,25.8553930330885
74912,29.52490786664906
74913,89.53647237778394
74914,52.305213190983636
74915,14.74190865120245
74916,61.612120851642615
74917,18.44960583175497
74918,78.19323068426779
74919,85.6027283676996
74920,54.525606661684
74921,6.9197614390755735
74922,48.832959310690725
74923,28.854776168938105
74924,64.7305733711597
74925,37.230533868388015
74926,39.247514609822424
74927,12.451809946536496
74928,18.697973932505597
74929,33.54821355105322
74930,29.316042177952905
74931,40.97906633818275
74932,19.03176236128798
74933,75.36250665290375
74934,34.785000577371015
74935,81.89915325065539
74936,30.7517933008303
74937,26.063169395801882
74938,47.638866892002554
74939,51.643166065079015
74940,21.617456771534616
74941,43.749591994156035
74942,26.043215165018204
74943,48.640097528053516
74944,49.02853720030398
74945,29.1030059703789
74946,41.49746687336959
74947,69.76746212356126
74948,24.447469047101475
74949,50.50813603457676
74950,10.424571161564089
74951,82.55430729397392
74952,55.50749953865254
74953,42.68881874965513
74954,38.87377944303978
74955,45.44321528131315
74956,20.167822274455748
74957,45.59609503299086
74958,27.762585897839962
74959,28.242425865844446
74960,51.51617670851729
74961,118.73201738107105
74962,75.67047881782467
74963,50.378233991539
74964,25.972770593377465
74965,37.94553856039955
74966,32.18314869758374
74967,37.871084653166726
74968,28.420979628522364
74969,54.38067614955181
74970,52.938267114520734
74971,32.44054265494133
74972,18.473677851682545
74973,31.328006377304195
74974,107.18894174326861
74975,68.31555448156973
74976,60.36793062465685
74977,13.077825156743742
74978,13.356491357495546
74979,20.80078521189251
74980,43.96061864007013
74981,15.497529639542815
74982,41.177933629401636
74983,12.378670014647145
74984,27.159101559389487
74985,56.0715772816349
74986,6.810104348735939
74987,30.941364240405928
74988,9.677728299895357
74989,34.08171401179644
74990,45.57502710815342
74991,34.94564468207619
74992,32.028724631560834
74993,38.408297800780886
74994,16.486357870431597
74995,41.866347224203764
74996,53.01605159823188
74997,22.885775703546372
74998,61.3285160461825
74999,62.72723511085724
75000,47.47733233266929
75001,83.0351192599084
75002,18.299742048535443
75003,45.9619459531919
75004,33.260845568649614
75005,42.4446712836429
75006,71.27245321175151
75007,56.853519342881214
75008,35.14796651173385
75009,31.737988936160153
75010,59.70238538124225
75011,52.37848177835461
75012,61.30423094626413
75013,9.450882380330208
75014,17.208868084628588
75015,29.774391108689816
75016,24.84401846302152
75017,71.78845316311806
75018,57.415434014679505
75019,6.88350436017676
75020,75.39001966652701
75021,15.797360625023948
75022,55.94560313763708
75023,61.11168975910199
75024,7.117500778820984
75025,54.85834102148155
75026,47.24839528132171
75027,46.800740424591176
75028,68.84297259575247
75029,26.33303627060661
75030,44.734632874913565
75031,43.440246518604766
75032,64.21888734887551
75033,45.08019144307886
75034,12.577507698531203
75035,48.615299142419644
75036,41.1988085417366
75037,40.93785591058743
75038,55.30013066679257
75039,50.089849790182626
75040,40.88757993601973
75041,25.4866043259805
75042,52.63865021625737
75043,26.435018175107135
75044,65.22264028450142
75045,53.11339839371882
75046,33.43687996057142
75047,58.16846811758286
75048,46.38016091252291
75049,34.09835746633295
75050,38.43505893873584
75051,16.260599689973414
75052,58.62244431877384
75053,50.33052166599589
75054,33.838188769538974
75055,16.701509580172758
75056,44.26735985838737
75057,50.89098888688464
75058,55.50982478401071
75059,23.135781394599224
75060,22.274854401874745
75061,61.92363592356068
75062,42.48854399792721
75063,14.288970222767375
75064,42.86597844553477
75065,7.160035654360724
75066,32.79265398527045
75067,51.550043515758276
75068,27.12982695443861
75069,54.26058940423914
75070,98.11571839415312
75071,38.78736683609333
75072,30.12134635453885
75073,15.016482808291393
75074,28.705725682961905
75075,19.082440638195884
75076,65.04815542973513
75077,26.319704781581688
75078,42.04530952973324
75079,24.41331950120748
75080,22.594147741316892
75081,22.36051535983341
75082,68.07198929728362
75083,21.90072502337879
75084,77.081203928206
75085,40.4650337214316
75086,25.719791712358514
75087,59.7155679395708
75088,15.148349792496465
75089,46.82487824788039
75090,45.37019149048183
75091,13.83592188050589
75092,56.46754007334877
75093,61.53418727739195
75094,16.593253421284253
75095,23.39882407026139
75096,24.982193529718995
75097,20.662240534910435
75098,53.20563471352854
75099,53.00137807519785
75100,78.87807648737342
75101,45.2557836887921
75102,47.36807438788693
75103,47.05842315075731
75104,12.313347642104851
75105,28.036492970409558
75106,32.71697940636322
75107,55.019902345528834
75108,27.895044411953787
75109,40.55823580823525
75110,57.26946012596127
75111,58.89374843444382
75112,27.383920356620177
75113,28.817085947000667
75114,59.01628705806778
75115,56.638828690455085
75116,15.973809556763683
75117,34.39584468418555
75118,59.358107429669744
75119,28.49153987774492
75120,49.93388902446175
75121,47.62224385549467
75122,21.027292051137398
75123,51.42015322575427
75124,17.330339528736523
75125,67.06314313675219
75126,45.97570399159606
75127,45.34767386211357
75128,27.627101937212494
75129,33.400656794778854
75130,13.169608981930807
75131,53.8394244705348
75132,49.85813452091122
75133,60.911273513827354
75134,30.072886831692212
75135,53.992213026746626
75136,55.50077599320138
75137,43.8099716387357
75138,32.139208975498015
75139,19.555787461955447
75140,28.51071158885631
75141,39.203226094040474
75142,13.616651840790897
75143,51.727596752169504
75144,49.87771897306399
75145,67.87734519066402
75146,27.21812660321912
75147,33.05543450460493
75148,35.90455819811485
75149,34.4962701284553
75150,14.344029545512566
75151,9.015098874155395
75152,14.223388702882737
75153,58.48825660788481
75154,27.76862868552009
75155,27.250386477806895
75156,50.75289157594248
75157,53.471900569389256
75158,67.5557721727421
75159,18.337151162614052
75160,41.220246825839645
75161,18.98017156242458
75162,45.99330076051197
75163,32.7779706913679
75164,70.11986926186239
75165,55.0247786493215
75166,52.581775241934764
75167,9.63703674542635
75168,20.87226933875525
75169,106.3224842999984
75170,27.307680299443664
75171,42.05599887043634
75172,51.66930868512753
75173,51.51682442797994
75174,145.84116736408276
75175,44.2716893261844
75176,49.82179759026887
75177,57.92790408916111
75178,7.863746711587242
75179,51.83592478209225
75180,44.91165091822914
75181,33.091576213361535
75182,46.706576308258775
75183,65.28927081995067
75184,73.01076647315605
75185,53.806718811124895
75186,60.55886771960118
75187,42.38926605727192
75188,24.745350305162045
75189,57.241085054181085
75190,25.9190522670521
75191,57.29107367731152
75192,68.44494677556953
75193,84.54673796013418
75194,44.08662121569406
75195,34.35511855532276
75196,15.832872597150967
75197,22.003017574653942
75198,28.067156669033235
75199,19.31298194321601
75200,43.47564078703947
75201,38.94635389506231
75202,16.76470138224646
75203,47.00639522540186
75204,55.88143584933881
75205,30.24730830695266
75206,35.53784680239205
75207,39.84803636177058
75208,49.542161466909846
75209,59.569662867077284
75210,60.94415854868468
75211,40.66678280957279
75212,30.039484000646734
75213,80.080137269617
75214,36.53653664431251
75215,44.55604017991815
75216,50.028624697895225
75217,49.48434452674637
75218,44.280803144422634
75219,90.65668710373416
75220,13.777176692684801
75221,53.73100024310328
75222,38.531842419987036
75223,35.05549607828133
75224,16.87806285853426
75225,37.52996418356156
75226,48.59723611336118
75227,11.451301890312642
75228,50.00154970906505
75229,33.778416161020196
75230,17.82724052514169
75231,52.0345327379172
75232,45.82313109471511
75233,62.113928439981194
75234,42.86162023211341
75235,24.059402671455576
75236,60.152041483101435
75237,18.75496364288332
75238,18.255074390303847
75239,57.31792749176853
75240,17.319967092420015
75241,17.3643323069646
75242,36.95359014820306
75243,61.37091718505026
75244,20.827166074104202
75245,81.20366875501756
75246,65.2091687226778
75247,48.52546794413345
75248,17.266116988703516
75249,59.07948647267335
75250,57.682132760029866
75251,50.26300795650708
75252,33.44321286630405
75253,47.81239123578358
75254,64.46999428045405
75255,64.24108614256224
75256,31.438187395471907
75257,81.99436624478658
75258,62.142431605678794
75259,68.90270344554568
75260,12.263243927103215
75261,53.40198491608616
75262,65.59291582011345
75263,19.103197226189387
75264,33.745437826985594
75265,47.85319091245182
75266,46.18702575526095
75267,53.68019383695818
75268,68.75555648837347
75269,44.12583280746024
75270,11.217048337602503
75271,29.878631158473993
75272,27.87878367477475
75273,7.837510890026858
75274,52.73470616852683
75275,35.84762693924465
75276,71.74124318354042
75277,16.569159151057956
75278,77.1919352798512
75279,17.547840888276482
75280,10.702570800616947
75281,28.45428549611617
75282,60.831316712464854
75283,15.111436974638089
75284,56.11849253580449
75285,52.48040518569041
75286,40.99262536953951
75287,12.299378001129956
75288,53.16655883171494
75289,67.37047203887563
75290,72.52342818521547
75291,43.89322843484133
75292,37.83932874069465
75293,56.16870986608821
75294,70.77155175175778
75295,41.52566860361417
75296,10.978805123771357
75297,36.99390452700976
75298,44.47166642411794
75299,28.7113802838514
75300,55.43156549424523
75301,47.014460838034545
75302,26.308490627795425
75303,14.680576378847878
75304,70.05364553909061
75305,73.81424637192373
75306,17.871306384821974
75307,38.24307894002618
75308,52.900869520530804
75309,16.567092485063785
75310,56.6982401692395
75311,38.25740440140373
75312,65.80413384945977
75313,27.265279237758158
75314,41.98380231172906
75315,31.21528307643469
75316,12.11807671059303
75317,41.01255608722451
75318,49.134230225264616
75319,102.65132660479381
75320,37.18886859901153
75321,39.418011661395695
75322,47.03464154297846
